time_s,Vibration [a.u.],RPM [rpm]
3.6418,1.252327682,2238.81
3.642,1.257624744,2238.9
3.6422,1.280573303,2238.99
3.6424,1.204185099,2239.08
3.6426,1.201277563,2239.17
3.6428,1.115400197,2239.26
3.643,1.089066554,2239.35
3.6432,1.051559676,2239.44
3.6434,1.001571935,2239.53
3.6436,0.9916011732,2239.62
3.6438,0.9325083768,2239.71
3.644,0.8618656837,2239.8
3.6442,0.8856891338,2239.89
3.6444,0.7470928071,2239.98
3.6446,0.7675401531,2240.07
3.6448,0.7936908774,2240.16
3.645,0.6571639221,2240.25
3.6452,0.6771245471,2240.34
3.6454,0.6010375683,2240.43
3.6456,0.6132118676,2240.52
3.6458,0.6200914985,2240.61
3.646,0.5365713738,2240.7
3.6462,0.4609964006,2240.79
3.6464,0.5167615437,2240.88
3.6466,0.5030271399,2240.97
3.6468,0.5173101099,2241.06
3.647,0.4838569098,2241.15
3.6472,0.4538939352,2241.24
3.6474,0.419116882,2241.33
3.6476,0.3793159907,2241.42
3.6478,0.3509648618,2241.51
3.648,0.3131484803,2241.6
3.6482,0.3404982893,2241.69
3.6484,0.3310470662,2241.78
3.6486,0.2725105634,2241.87
3.6488,0.2495088247,2241.96
3.649,0.259712309,2242.05
3.6492,0.2533927784,2242.14
3.6494,0.2384887504,2242.23
3.6496,0.1993994918,2242.32
3.6498,0.21146655,2242.41
3.65,0.1374734108,2242.5
3.6502,0.1236151006,2242.59
3.6504,0.1251968087,2242.68
3.6506,0.07490683915,2242.77
3.6508,0.08277301204,2242.86
3.651,-0.04861765101,2242.95
3.6512,-0.03609652329,2243.04
3.6514,-0.02066803667,2243.13
3.6516,-0.1053036328,2243.22
3.6518,-0.05099980076,2243.31
3.652,-0.1104427809,2243.4
3.6522,-0.1690109506,2243.49
3.6524,-0.1855091932,2243.58
3.6526,-0.1939178371,2243.67
3.6528,-0.2776820904,2243.76
3.653,-0.3933467719,2243.85
3.6532,-0.2811195566,2243.94
3.6534,-0.3188511823,2244.03
3.6536,-0.3566655472,2244.12
3.6538,-0.3034391281,2244.21
3.654,-0.3048892458,2244.3
3.6542,-0.3771798604,2244.39
3.6544,-0.4332372801,2244.48
3.6546,-0.3658251122,2244.57
3.6548,-0.3948137598,2244.66
3.655,-0.4302622412,2244.75
3.6552,-0.4703179388,2244.84
3.6554,-0.4015944175,2244.93
3.6556,-0.450438235,2245.02
3.6558,-0.4786135587,2245.11
3.656,-0.4620444123,2245.2
3.6562,-0.536867199,2245.29
3.6564,-0.5201270923,2245.38
3.6566,-0.5587187881,2245.47
3.6568,-0.6467699658,2245.56
3.657,-0.6371287358,2245.65
3.6572,-0.6791106299,2245.74
3.6574,-0.7529381083,2245.83
3.6576,-0.8057782215,2245.92
3.6578,-0.7627878855,2246.01
3.658,-0.8346659319,2246.1
3.6582,-0.7966107539,2246.19
3.6584,-0.974907351,2246.28
3.6586,-0.9554026473,2246.37
3.6588,-1.124087937,2246.46
3.659,-1.035050841,2246.55
3.6592,-1.077480696,2246.64
3.6594,-1.093626617,2246.73
3.6596,-1.222632728,2246.82
3.6598,-1.311799358,2246.91
3.66,-1.318747108,2247
3.6602,-1.211213541,2247.09
3.6604,-1.232537439,2247.18
3.6606,-1.351317967,2247.27
3.6608,-1.35330599,2247.36
3.661,-1.337566276,2247.45
3.6612,-1.298691596,2247.54
3.6614,-1.314232281,2247.63
3.6616,-1.272754514,2247.72
3.6618,-1.278642317,2247.81
3.662,-1.174942724,2247.9
3.6622,-1.047533495,2247.99
3.6624,-1.04979379,2248.08
3.6626,-0.9202750837,2248.17
3.6628,-0.929841688,2248.26
3.663,-0.7345302915,2248.35
3.6632,-0.6566411874,2248.44
3.6634,-0.6166181062,2248.53
3.6636,-0.4788074366,2248.62
3.6638,-0.371459808,2248.71
3.664,-0.2562058297,2248.8
3.6642,-0.1811657759,2248.89
3.6644,0.02772726524,2248.98
3.6646,0.1067932188,2249.07
3.6648,0.2348012389,2249.16
3.665,0.3240284675,2249.25
3.6652,0.3996785435,2249.34
3.6654,0.5470930555,2249.43
3.6656,0.7030017909,2249.52
3.6658,0.8156172204,2249.61
3.666,0.8204749073,2249.7
3.6662,0.8448289283,2249.79
3.6664,1.02657994,2249.88
3.6666,1.117930997,2249.97
3.6668,1.143562449,2250.06
3.667,1.202732411,2250.15
3.6672,1.23561513,2250.24
3.6674,1.262324069,2250.33
3.6676,1.34763257,2250.42
3.6678,1.263359487,2250.51
3.668,1.309424782,2250.6
3.6682,1.371969152,2250.69
3.6684,1.365210817,2250.78
3.6686,1.259974884,2250.87
3.6688,1.238706572,2250.96
3.669,1.170450736,2251.05
3.6692,1.151055911,2251.14
3.6694,1.165766777,2251.23
3.6696,1.139302094,2251.32
3.6698,1.084087083,2251.41
3.67,0.9758887043,2251.5
3.6702,0.9964829253,2251.59
3.6704,1.058547807,2251.68
3.6706,0.9475875267,2251.77
3.6708,0.7769791444,2251.86
3.671,0.8798609815,2251.95
3.6712,0.7111881234,2252.04
3.6714,0.7249131532,2252.13
3.6716,0.6926553912,2252.22
3.6718,0.6616358661,2252.31
3.672,0.5863802831,2252.4
3.6722,0.5794065224,2252.49
3.6724,0.5577881123,2252.58
3.6726,0.5614786427,2252.67
3.6728,0.551419053,2252.76
3.673,0.5589651235,2252.85
3.6732,0.5126983185,2252.94
3.6734,0.4941616747,2253.03
3.6736,0.4418517747,2253.12
3.6738,0.4318692998,2253.21
3.674,0.3966126131,2253.3
3.6742,0.435224982,2253.39
3.6744,0.416214611,2253.48
3.6746,0.4029265631,2253.57
3.6748,0.3102195175,2253.66
3.675,0.4386112486,2253.75
3.6752,0.2899199506,2253.84
3.6754,0.3373983643,2253.93
3.6756,0.2244685882,2254.02
3.6758,0.2612564188,2254.11
3.676,0.2306625311,2254.2
3.6762,0.2197971543,2254.29
3.6764,0.2306958922,2254.38
3.6766,0.1398038704,2254.47
3.6768,0.1753364622,2254.56
3.677,0.1414662069,2254.65
3.6772,0.06971780148,2254.74
3.6774,0.05289307154,2254.83
3.6776,0.06624284266,2254.92
3.6778,-0.06270197845,2255.01
3.678,-0.01052146069,2255.1
3.6782,-0.03317782464,2255.19
3.6784,-0.1264437297,2255.28
3.6786,-0.07523746795,2255.37
3.6788,-0.1545122436,2255.46
3.679,-0.1583281599,2255.55
3.6792,-0.2344355047,2255.64
3.6794,-0.2071210086,2255.73
3.6796,-0.286155822,2255.82
3.6798,-0.2698643008,2255.91
3.68,-0.2698037053,2256
3.6802,-0.2569060168,2256.09
3.6804,-0.3215198238,2256.18
3.6806,-0.3810295386,2256.27
3.6808,-0.3551215675,2256.36
3.681,-0.4514147338,2256.45
3.6812,-0.3668883877,2256.54
3.6814,-0.4397123689,2256.63
3.6816,-0.4599081072,2256.72
3.6818,-0.5203738445,2256.81
3.682,-0.398659609,2256.9
3.6822,-0.5316238915,2256.99
3.6824,-0.4571565001,2257.08
3.6826,-0.5311654342,2257.17
3.6828,-0.5200183333,2257.26
3.683,-0.5410593137,2257.35
3.6832,-0.5825256838,2257.44
3.6834,-0.5889683831,2257.53
3.6836,-0.6729114255,2257.62
3.6838,-0.7143191144,2257.71
3.684,-0.7197887782,2257.8
3.6842,-0.8253165744,2257.89
3.6844,-0.7908411333,2257.98
3.6846,-0.8049785725,2258.07
3.6848,-0.8856660494,2258.16
3.685,-0.8912160399,2258.25
3.6852,-1.062368835,2258.34
3.6854,-1.042064426,2258.43
3.6856,-1.060212391,2258.52
3.6858,-1.151403607,2258.61
3.686,-1.110460957,2258.7
3.6862,-1.214969336,2258.79
3.6864,-1.202544945,2258.88
3.6866,-1.295159199,2258.97
3.6868,-1.292317333,2259.06
3.687,-1.306364354,2259.15
3.6872,-1.28364707,2259.24
3.6874,-1.350617625,2259.33
3.6876,-1.304094121,2259.42
3.6878,-1.334437276,2259.51
3.688,-1.314069823,2259.6
3.6882,-1.230633592,2259.69
3.6884,-1.215346606,2259.78
3.6886,-1.217629836,2259.87
3.6888,-1.12212777,2259.96
3.689,-1.074738593,2260.05
3.6892,-0.8998882262,2260.14
3.6894,-0.9498148361,2260.23
3.6896,-0.8568096258,2260.32
3.6898,-0.7366604861,2260.41
3.69,-0.5786366936,2260.5
3.6902,-0.4428127491,2260.59
3.6904,-0.3937787051,2260.68
3.6906,-0.2897646755,2260.77
3.6908,-0.1329210815,2260.86
3.691,-0.002901530458,2260.95
3.6912,0.07814265736,2261.04
3.6914,0.2414695345,2261.13
3.6916,0.3274201821,2261.22
3.6918,0.5378844136,2261.31
3.692,0.5355890687,2261.4
3.6922,0.6734281988,2261.49
3.6924,0.7212112446,2261.58
3.6926,0.847188523,2261.67
3.6928,0.9102314879,2261.76
3.693,1.032332546,2261.85
3.6932,1.024235739,2261.94
3.6934,1.14291443,2262.03
3.6936,1.1303556,2262.12
3.6938,1.173782564,2262.21
3.694,1.262538748,2262.3
3.6942,1.283799295,2262.39
3.6944,1.258201129,2262.48
3.6946,1.323652276,2262.57
3.6948,1.321617177,2262.66
3.695,1.295904,2262.75
3.6952,1.278821759,2262.84
3.6954,1.298848159,2262.93
3.6956,1.341872379,2263.02
3.6958,1.182314284,2263.11
3.696,1.216922264,2263.2
3.6962,1.141092633,2263.29
3.6964,1.138564356,2263.38
3.6966,1.048591423,2263.47
3.6968,0.9760255201,2263.56
3.697,0.9319781497,2263.65
3.6972,0.9687940834,2263.74
3.6974,0.8388480296,2263.83
3.6976,0.8575867632,2263.92
3.6978,0.7304465947,2264.01
3.698,0.7255244517,2264.1
3.6982,0.6630385876,2264.19
3.6984,0.7264066325,2264.28
3.6986,0.6816537482,2264.37
3.6988,0.5986813589,2264.46
3.699,0.5138709304,2264.55
3.6992,0.5141818871,2264.64
3.6994,0.5294570807,2264.73
3.6996,0.5003290928,2264.82
3.6998,0.5260154554,2264.91
3.7,0.4487056072,2265
3.7002,0.4226346334,2265.09
3.7004,0.4600981183,2265.18
3.7006,0.3932420849,2265.27
3.7008,0.4267662101,2265.36
3.701,0.4089432281,2265.45
3.7012,0.3726982049,2265.54
3.7014,0.3688712808,2265.63
3.7016,0.4014873277,2265.72
3.7018,0.2893654982,2265.81
3.702,0.3502313242,2265.9
3.7022,0.2406454356,2265.99
3.7024,0.2674697595,2266.08
3.7026,0.2700274039,2266.17
3.7028,0.2174178555,2266.26
3.703,0.1836024458,2266.35
3.7032,0.2382702924,2266.44
3.7034,0.1409082598,2266.53
3.7036,0.07106773438,2266.62
3.7038,0.1000190975,2266.71
3.704,0.07951210396,2266.8
3.7042,0.004427073508,2266.89
3.7044,0.0557598565,2266.98
3.7046,-0.06123975995,2267.07
3.7048,-0.110484402,2267.16
3.705,-0.1714924229,2267.25
3.7052,-0.1592983715,2267.34
3.7054,-0.1427418608,2267.43
3.7056,-0.2067774378,2267.52
3.7058,-0.2267395122,2267.61
3.706,-0.2809603184,2267.7
3.7062,-0.3230244556,2267.79
3.7064,-0.2733106985,2267.88
3.7066,-0.3495410842,2267.97
3.7068,-0.2706308344,2268.06
3.707,-0.3389675433,2268.15
3.7072,-0.4123615266,2268.24
3.7074,-0.4739443798,2268.33
3.7076,-0.4182213297,2268.42
3.7078,-0.4013874997,2268.51
3.708,-0.4833912142,2268.6
3.7082,-0.3929547377,2268.69
3.7084,-0.41476794,2268.78
3.7086,-0.3983572523,2268.87
3.7088,-0.4932982275,2268.96
3.709,-0.4676091423,2269.05
3.7092,-0.5782326542,2269.14
3.7094,-0.4909090522,2269.23
3.7096,-0.5840148508,2269.32
3.7098,-0.6394938974,2269.41
3.71,-0.6129301559,2269.5
3.7102,-0.6924363423,2269.59
3.7104,-0.6930255445,2269.68
3.7106,-0.7764531416,2269.77
3.7108,-0.7235248503,2269.86
3.711,-0.7909209108,2269.95
3.7112,-0.8541630621,2270.04
3.7114,-0.8356021583,2270.13
3.7116,-0.9685734132,2270.22
3.7118,-0.9401869102,2270.31
3.712,-1.072447599,2270.4
3.7122,-1.028535326,2270.49
3.7124,-1.220875941,2270.58
3.7126,-1.179138142,2270.67
3.7128,-1.227922725,2270.76
3.713,-1.243792239,2270.85
3.7132,-1.299854968,2270.94
3.7134,-1.317273622,2271.03
3.7136,-1.312702605,2271.12
3.7138,-1.279318028,2271.21
3.714,-1.25744228,2271.3
3.7142,-1.284954419,2271.39
3.7144,-1.211298929,2271.48
3.7146,-1.325715135,2271.57
3.7148,-1.240639758,2271.66
3.715,-1.158705809,2271.75
3.7152,-1.172388063,2271.84
3.7154,-1.028595769,2271.93
3.7156,-0.9625567058,2272.02
3.7158,-0.9048923347,2272.11
3.716,-0.8905195354,2272.2
3.7162,-0.6639904544,2272.29
3.7164,-0.6695747203,2272.38
3.7166,-0.5202023378,2272.47
3.7168,-0.473941851,2272.56
3.717,-0.2947006314,2272.65
3.7172,-0.1409049523,2272.74
3.7174,-0.1444049817,2272.83
3.7176,0.06685066292,2272.92
3.7178,0.1917828995,2273.01
3.718,0.2280448296,2273.1
3.7182,0.3868987722,2273.19
3.7184,0.4321181858,2273.28
3.7186,0.5809197863,2273.37
3.7188,0.6802243474,2273.46
3.719,0.753547296,2273.55
3.7192,0.8554404232,2273.64
3.7194,0.9712562356,2273.73
3.7196,1.078891812,2273.82
3.7198,1.091938103,2273.91
3.72,1.185643504,2274
3.7202,1.188604998,2274.09
3.7204,1.199308412,2274.18
3.7206,1.330617615,2274.27
3.7208,1.29493573,2274.36
3.721,1.308651126,2274.45
3.7212,1.334170404,2274.54
3.7214,1.334380637,2274.63
3.7216,1.302850586,2274.72
3.7218,1.307285873,2274.81
3.722,1.256572724,2274.9
3.7222,1.233529778,2274.99
3.7224,1.203750732,2275.08
3.7226,1.177149743,2275.17
3.7228,1.133073081,2275.26
3.723,0.9951459068,2275.35
3.7232,0.914920882,2275.44
3.7234,0.9079437429,2275.53
3.7236,0.9401254731,2275.62
3.7238,0.886500742,2275.71
3.724,0.801042883,2275.8
3.7242,0.7676562848,2275.89
3.7244,0.7273423908,2275.98
3.7246,0.7342347033,2276.07
3.7248,0.6865252919,2276.16
3.725,0.5550083558,2276.25
3.7252,0.5934005538,2276.34
3.7254,0.5758275136,2276.43
3.7256,0.545666965,2276.52
3.7258,0.5663088085,2276.61
3.726,0.5022123545,2276.7
3.7262,0.5242533012,2276.79
3.7264,0.4600853218,2276.88
3.7266,0.3898613103,2276.97
3.7268,0.4612011553,2277.06
3.727,0.3962072324,2277.15
3.7272,0.3946131952,2277.24
3.7274,0.4025859757,2277.33
3.7276,0.334534885,2277.42
3.7278,0.3720156661,2277.51
3.728,0.3646823431,2277.6
3.7282,0.311563746,2277.69
3.7284,0.3219467717,2277.78
3.7286,0.31612829,2277.87
3.7288,0.2849391932,2277.96
3.729,0.2286831519,2278.05
3.7292,0.2613147155,2278.14
3.7294,0.1116209252,2278.23
3.7296,0.204442514,2278.32
3.7298,0.1610777576,2278.41
3.73,0.1205629133,2278.5
3.7302,0.02389026413,2278.59
3.7304,0.1102860453,2278.68
3.7306,0.01385497234,2278.77
3.7308,-0.04891637847,2278.86
3.731,-0.02271843727,2278.95
3.7312,-0.05818559102,2279.04
3.7314,-0.1423941355,2279.13
3.7316,-0.1613827416,2279.22
3.7318,-0.1238609256,2279.31
3.732,-0.234920405,2279.4
3.7322,-0.2215645536,2279.49
3.7324,-0.2958404486,2279.58
3.7326,-0.3039767834,2279.67
3.7328,-0.2494033035,2279.76
3.733,-0.3027400789,2279.85
3.7332,-0.2784311678,2279.94
3.7334,-0.3831105101,2280.03
3.7336,-0.3445870109,2280.12
3.7338,-0.3587919841,2280.21
3.734,-0.3225885416,2280.3
3.7342,-0.3676171944,2280.39
3.7344,-0.4288437571,2280.48
3.7346,-0.417261865,2280.57
3.7348,-0.4843191041,2280.66
3.735,-0.4875109232,2280.75
3.7352,-0.4862334837,2280.84
3.7354,-0.613199876,2280.93
3.7356,-0.5334346487,2281.02
3.7358,-0.5745122051,2281.11
3.736,-0.5610801071,2281.2
3.7362,-0.5416616654,2281.29
3.7364,-0.5788509268,2281.38
3.7366,-0.6676881384,2281.47
3.7368,-0.7254981065,2281.56
3.737,-0.7406190213,2281.65
3.7372,-0.8379799406,2281.74
3.7374,-0.8537703051,2281.83
3.7376,-0.8535516767,2281.92
3.7378,-0.917565886,2282.01
3.738,-0.9283937545,2282.1
3.7382,-0.9978838842,2282.19
3.7384,-1.063343357,2282.28
3.7386,-1.131523674,2282.37
3.7388,-1.127131902,2282.46
3.739,-1.136632367,2282.55
3.7392,-1.187760244,2282.64
3.7394,-1.244522908,2282.73
3.7396,-1.246370152,2282.82
3.7398,-1.291382514,2282.91
3.74,-1.287114362,2283
3.7402,-1.299943107,2283.09
3.7404,-1.33301975,2283.18
3.7406,-1.292506514,2283.27
3.7408,-1.260261131,2283.36
3.741,-1.255022054,2283.45
3.7412,-1.178845753,2283.54
3.7414,-1.190640253,2283.63
3.7416,-1.094863419,2283.72
3.7418,-1.093631491,2283.81
3.742,-0.9723236806,2283.9
3.7422,-0.911437112,2283.99
3.7424,-0.8620307297,2284.08
3.7426,-0.72212232,2284.17
3.7428,-0.6473249733,2284.26
3.743,-0.5682998044,2284.35
3.7432,-0.4277886121,2284.44
3.7434,-0.2619459242,2284.53
3.7436,-0.1236746847,2284.62
3.7438,-0.0009610200419,2284.71
3.744,0.1029744255,2284.8
3.7442,0.1840914044,2284.89
3.7444,0.3096120319,2284.98
3.7446,0.5238076216,2285.07
3.7448,0.5314378053,2285.16
3.745,0.6418989314,2285.25
3.7452,0.7111836061,2285.34
3.7454,0.778197538,2285.43
3.7456,0.9635858438,2285.52
3.7458,1.011148226,2285.61
3.746,1.090856803,2285.7
3.7462,1.055499775,2285.79
3.7464,1.218411521,2285.88
3.7466,1.293419626,2285.97
3.7468,1.185096818,2286.06
3.747,1.25660314,2286.15
3.7472,1.322437805,2286.24
3.7474,1.375589512,2286.33
3.7476,1.349311137,2286.42
3.7478,1.292759371,2286.51
3.748,1.256879123,2286.6
3.7482,1.226687528,2286.69
3.7484,1.296288896,2286.78
3.7486,1.206774595,2286.87
3.7488,1.20460092,2286.96
3.749,1.097510232,2287.05
3.7492,1.082797819,2287.14
3.7494,1.057803371,2287.23
3.7496,1.043388214,2287.32
3.7498,0.9690437579,2287.41
3.75,0.9570482066,2287.5
3.7502,0.8513891499,2287.59
3.7504,0.7838210321,2287.68
3.7506,0.7009327167,2287.77
3.7508,0.7387239255,2287.86
3.751,0.6669899753,2287.95
3.7512,0.6993861245,2288.04
3.7514,0.6966848895,2288.13
3.7516,0.5975895273,2288.22
3.7518,0.5173621755,2288.31
3.752,0.5025343107,2288.4
3.7522,0.4746561806,2288.49
3.7524,0.4822460673,2288.58
3.7526,0.3557976073,2288.67
3.7528,0.4787257142,2288.76
3.753,0.4706357175,2288.85
3.7532,0.4417217068,2288.94
3.7534,0.4073272039,2289.03
3.7536,0.3783961053,2289.12
3.7538,0.3335613566,2289.21
3.754,0.3597800894,2289.3
3.7542,0.3734633222,2289.39
3.7544,0.3336085045,2289.48
3.7546,0.3465599312,2289.57
3.7548,0.3487134876,2289.66
3.755,0.2632756886,2289.75
3.7552,0.2661312183,2289.84
3.7554,0.2628784087,2289.93
3.7556,0.24271111,2290.02
3.7558,0.1308943459,2290.11
3.756,0.116014894,2290.2
3.7562,0.118190691,2290.29
3.7564,0.05347856204,2290.38
3.7566,0.03451407923,2290.47
3.7568,0.02917857249,2290.56
3.757,-0.006452244138,2290.65
3.7572,-0.1227179025,2290.74
3.7574,-0.1343901822,2290.83
3.7576,-0.122586558,2290.92
3.7578,-0.1310691527,2291.01
3.758,-0.1706793063,2291.1
3.7582,-0.2067399605,2291.19
3.7584,-0.279541169,2291.28
3.7586,-0.2370887125,2291.37
3.7588,-0.2179790215,2291.46
3.759,-0.3323123776,2291.55
3.7592,-0.2808885294,2291.64
3.7594,-0.3701717419,2291.73
3.7596,-0.3548051795,2291.82
3.7598,-0.4208859567,2291.91
3.76,-0.4358505521,2292
3.7602,-0.3939266924,2292.09
3.7604,-0.361886431,2292.18
3.7606,-0.4673803731,2292.27
3.7608,-0.3904613435,2292.36
3.761,-0.5277386775,2292.45
3.7612,-0.4779489645,2292.54
3.7614,-0.5358720161,2292.63
3.7616,-0.5541112031,2292.72
3.7618,-0.5358262452,2292.81
3.762,-0.5397906778,2292.9
3.7622,-0.5353653775,2292.99
3.7624,-0.6075587203,2293.08
3.7626,-0.5988712518,2293.17
3.7628,-0.6714349276,2293.26
3.763,-0.6995760242,2293.35
3.7632,-0.7466620613,2293.44
3.7634,-0.7844683926,2293.53
3.7636,-0.8430534947,2293.62
3.7638,-0.8588268758,2293.71
3.764,-0.8187187028,2293.8
3.7642,-1.002582843,2293.89
3.7644,-1.000901972,2293.98
3.7646,-1.074663437,2294.07
3.7648,-1.035542401,2294.16
3.765,-1.128746724,2294.25
3.7652,-1.221459762,2294.34
3.7654,-1.148391888,2294.43
3.7656,-1.210007429,2294.52
3.7658,-1.230809721,2294.61
3.766,-1.321471148,2294.7
3.7662,-1.338898393,2294.79
3.7664,-1.393943523,2294.88
3.7666,-1.328186284,2294.97
3.7668,-1.309684977,2295.06
3.767,-1.275475155,2295.15
3.7672,-1.265401591,2295.24
3.7674,-1.230024715,2295.33
3.7676,-1.1670554,2295.42
3.7678,-1.181245442,2295.51
3.768,-1.067884374,2295.6
3.7682,-1.024875684,2295.69
3.7684,-0.9143144087,2295.78
3.7686,-0.8340268073,2295.87
3.7688,-0.7230257976,2295.96
3.769,-0.6163656367,2296.05
3.7692,-0.545239069,2296.14
3.7694,-0.3053919668,2296.23
3.7696,-0.2843140868,2296.32
3.7698,-0.2142460314,2296.41
3.77,-0.07266579112,2296.5
3.7702,0.1340908937,2296.59
3.7704,0.1321142767,2296.68
3.7706,0.3503690487,2296.77
3.7708,0.5042946436,2296.86
3.771,0.5710138455,2296.95
3.7712,0.6218904977,2297.04
3.7714,0.8141917751,2297.13
3.7716,0.8295397642,2297.22
3.7718,0.9669637256,2297.31
3.772,1.026371932,2297.4
3.7722,1.059542922,2297.49
3.7724,1.189530398,2297.58
3.7726,1.172561399,2297.67
3.7728,1.142735717,2297.76
3.773,1.279783626,2297.85
3.7732,1.307482177,2297.94
3.7734,1.332807584,2298.03
3.7736,1.301094957,2298.12
3.7738,1.32356981,2298.21
3.774,1.264831641,2298.3
3.7742,1.268726476,2298.39
3.7744,1.215614293,2298.48
3.7746,1.17662077,2298.57
3.7748,1.189724921,2298.66
3.775,1.152070168,2298.75
3.7752,1.057143176,2298.84
3.7754,1.06469885,2298.93
3.7756,1.023524092,2299.02
3.7758,0.9357729265,2299.11
3.776,0.8988935793,2299.2
3.7762,0.9994504345,2299.29
3.7764,0.7965714941,2299.38
3.7766,0.8103178024,2299.47
3.7768,0.8287474573,2299.56
3.777,0.6495476801,2299.65
3.7772,0.6766021291,2299.74
3.7774,0.6120553163,2299.83
3.7776,0.6396445008,2299.92
3.7778,0.6465311518,2300.01
3.778,0.6053414014,2300.1
3.7782,0.5282672119,2300.19
3.7784,0.5195308629,2300.28
3.7786,0.4628468602,2300.37
3.7788,0.4622490084,2300.46
3.779,0.4964794944,2300.55
3.7792,0.4544688294,2300.64
3.7794,0.4136027766,2300.73
3.7796,0.4169316732,2300.82
3.7798,0.4269314227,2300.91
3.78,0.4279944905,2301
3.7802,0.363597337,2301.09
3.7804,0.3324615885,2301.18
3.7806,0.3125392807,2301.27
3.7808,0.2871167576,2301.36
3.781,0.3218810999,2301.45
3.7812,0.2725462764,2301.54
3.7814,0.2738021632,2301.63
3.7816,0.2379484929,2301.72
3.7818,0.235099911,2301.81
3.782,0.1558840106,2301.9
3.7822,0.08704051255,2301.99
3.7824,0.09215505705,2302.08
3.7826,0.08260894243,2302.17
3.7828,0.02126655404,2302.26
3.783,0.04923600285,2302.35
3.7832,-0.02565762615,2302.44
3.7834,-0.0384423761,2302.53
3.7836,-0.04195520231,2302.62
3.7838,-0.1228208041,2302.71
3.784,-0.1444022814,2302.8
3.7842,-0.2246932773,2302.89
3.7844,-0.1887353069,2302.98
3.7846,-0.2290613915,2303.07
3.7848,-0.1997967718,2303.16
3.785,-0.3000224855,2303.25
3.7852,-0.3019033306,2303.34
3.7854,-0.3911420273,2303.43
3.7856,-0.3288861498,2303.52
3.7858,-0.4220856075,2303.61
3.786,-0.438160712,2303.7
3.7862,-0.3566280559,2303.79
3.7864,-0.427717112,2303.88
3.7866,-0.3847287451,2303.97
3.7868,-0.4142327165,2304.06
3.787,-0.4155335708,2304.15
3.7872,-0.4021348985,2304.24
3.7874,-0.5347171089,2304.33
3.7876,-0.5166144415,2304.42
3.7878,-0.4765641814,2304.51
3.788,-0.5191757784,2304.6
3.7882,-0.5869458441,2304.69
3.7884,-0.6416102525,2304.78
3.7886,-0.5555354481,2304.87
3.7888,-0.6246738538,2304.96
3.789,-0.6825275171,2305.05
3.7892,-0.6535230447,2305.14
3.7894,-0.7583610167,2305.23
3.7896,-0.8082560183,2305.32
3.7898,-0.8675284613,2305.41
3.79,-0.9168712016,2305.5
3.7902,-0.8741368796,2305.59
3.7904,-0.9918461816,2305.68
3.7906,-0.9722376086,2305.77
3.7908,-1.071193397,2305.86
3.791,-1.107939794,2305.95
3.7912,-1.135798477,2306.04
3.7914,-1.212894129,2306.13
3.7916,-1.281257513,2306.22
3.7918,-1.353438617,2306.31
3.792,-1.27612537,2306.4
3.7922,-1.213237925,2306.49
3.7924,-1.318028886,2306.58
3.7926,-1.284961477,2306.67
3.7928,-1.301627755,2306.76
3.793,-1.354735073,2306.85
3.7932,-1.194863648,2306.94
3.7934,-1.229126988,2307.03
3.7936,-1.185287171,2307.12
3.7938,-1.168185105,2307.21
3.794,-1.118533705,2307.3
3.7942,-0.949986812,2307.39
3.7944,-0.9372420581,2307.48
3.7946,-0.8341918056,2307.57
3.7948,-0.6780370091,2307.66
3.795,-0.619493041,2307.75
3.7952,-0.461311126,2307.84
3.7954,-0.4652042475,2307.93
3.7956,-0.3055322915,2308.02
3.7958,-0.1721012092,2308.11
3.796,-0.08146797738,2308.2
3.7962,0.05203320667,2308.29
3.7964,0.1226186121,2308.38
3.7966,0.2901369828,2308.47
3.7968,0.4112111541,2308.56
3.797,0.5024382703,2308.65
3.7972,0.6049603171,2308.74
3.7974,0.7252942726,2308.83
3.7976,0.8181475531,2308.92
3.7978,0.8854898947,2309.01
3.798,0.9870690727,2309.1
3.7982,1.062144133,2309.19
3.7984,1.150678524,2309.28
3.7986,1.159026833,2309.37
3.7988,1.200292907,2309.46
3.799,1.249695298,2309.55
3.7992,1.237535736,2309.64
3.7994,1.320824676,2309.73
3.7996,1.271409972,2309.82
3.7998,1.375197275,2309.91
3.8,1.32046793,2310
3.8002,1.300531853,2310.09
